ID	y
9874	0
9875	1
9876	0
9877	1
9878	0
9879	1
9880	0
9881	1
9882	0
9883	1
9884	1
9885	1
9886	1
9887	1
9888	1
9889	1
9890	1
9891	1
9892	1
9893	1
9894	1
9895	1
9896	1
9897	0
9898	1
9899	1
9900	0
9901	0
9902	1
9903	1
9904	1
9905	1
9906	0
9907	1
9908	0
9909	0
9910	1
9911	1
9912	0
9913	0
9914	1
9915	1
9916	1
9917	1
9918	0
9919	1
9920	0
9921	1
9922	0
9923	1
9924	0
9925	1
9926	0
9927	1
9928	0
9929	1
9930	0
9931	1
9932	0
9933	1
9934	0
9935	1
9936	0
9937	1
9938	0
9939	1
9940	0
9941	1
9942	0
9943	1
9944	0
9945	1
9946	1
9947	1
9948	1
9949	1
9950	1
9951	1
9952	1
9953	1
9954	1
9955	1
9956	1
9957	1
9958	1
9959	0
9960	1
9961	1
9962	0
9963	0
9964	1
9965	1
9966	1
9967	1
9968	0
9969	1
9970	0
9971	0
9972	1
9973	1
9974	0
9975	0
9976	1
9977	1
9978	1
9979	1
9980	0
9981	1
9982	0
9983	1
9984	0
9985	1
9986	0
9987	1
9988	0
9989	1
9990	0
9991	1
9992	0
9993	1
9994	0
9995	1
9996	0
9997	1
9998	0
9999	1
10000	0
10001	1
10002	0
10003	1
10004	0
10005	1
10006	0
10007	1
10008	1
10009	1
10010	1
10011	1
10012	1
10013	1
10014	1
10015	1
10016	1
10017	1
10018	1
10019	1
10020	1
10021	0
10022	1
10023	1
10024	0
10025	0
10026	1
10027	1
10028	1
10029	1
10030	0
10031	1
10032	0
10033	0
10034	1
10035	1
10036	0
10037	0
10038	1
10039	1
10040	1
10041	1
10042	0
10043	1
10044	0
10045	1
10046	0
10047	1
10048	0
10049	1
10050	0
10051	1
10052	0
10053	1
10054	0
10055	1
10056	0
10057	1
10058	0
10059	1
10060	0
10061	1
10062	0
10063	1
10064	0
10065	1
10066	0
10067	1
10068	0
10069	1
10070	1
10071	1
10072	1
10073	1
10074	1
10075	1
10076	1
10077	1
10078	1
10079	1
10080	1
10081	1
10082	1
10083	0
10084	1
10085	1
10086	0
10087	0
10088	1
10089	1
10090	1
10091	1
10092	0
10093	1
10094	0
10095	0
10096	1
10097	1
10098	0
10099	0
10100	1
10101	1
10102	1
10103	1
10104	0
10105	1
10106	0
10107	1
10108	0
10109	1
10110	0
10111	1
10112	0
10113	1
10114	0
10115	1
10116	0
10117	1
10118	0
10119	1
10120	0
10121	1
10122	0
10123	1
10124	0
10125	1
10126	0
10127	1
10128	0
10129	1
10130	0
10131	1
10132	1
10133	1
10134	1
10135	1
10136	1
10137	1
10138	1
10139	1
10140	1
10141	1
10142	1
10143	1
10144	1
10145	0
10146	1
10147	1
10148	0
10149	0
10150	1
10151	1
10152	1
10153	1
10154	0
10155	1
10156	0
10157	0
10158	1
10159	1
10160	0
10161	0
10162	1
10163	1
10164	1
10165	1
10166	0
10167	1
10168	0
10169	1
10170	0
10171	1
10172	0
10173	1
10174	0
10175	1
10176	0
10177	1
10178	0
10179	1
10180	0
10181	1
10182	0
10183	1
10184	0
10185	1
10186	0
10187	1
10188	0
10189	1
10190	0
10191	1
10192	0
10193	1
10194	1
10195	1
10196	1
10197	1
10198	1
10199	1
10200	1
10201	1
10202	1
10203	1
10204	1
10205	1
10206	1
10207	0
10208	1
10209	1
10210	0
10211	0
10212	1
10213	1
10214	1
10215	1
10216	0
10217	1
10218	0
10219	0
10220	1
10221	1
10222	0
10223	0
10224	1
10225	1
10226	1
10227	1
10228	0
10229	1
10230	0
10231	1
10232	0
10233	1
10234	0
10235	1
10236	0
10237	1
10238	0
10239	1
10240	0
10241	1
10242	0
10243	1
10244	0
10245	1
10246	0
10247	1
10248	0
10249	1
10250	0
10251	1
10252	0
10253	1
10254	0
10255	1
10256	1
10257	1
10258	1
10259	1
10260	1
10261	1
10262	1
10263	1
10264	1
10265	1
10266	1
10267	1
10268	1
10269	0
10270	1
10271	1
10272	0
10273	0
10274	1
10275	1
10276	1
10277	1
10278	0
10279	1
10280	0
10281	0
10282	1
10283	1
10284	0
10285	0
10286	1
10287	1
10288	1
10289	1
10290	0
10291	1
10292	0
10293	1
10294	0
10295	1
10296	0
10297	1
10298	0
10299	1
10300	0
10301	1
10302	0
10303	1
10304	0
10305	1
10306	0
10307	1
10308	0
10309	1
10310	0
10311	1
10312	0
10313	1
10314	0
10315	1
10316	0
10317	1
10318	1
10319	1
10320	1
10321	1
10322	1
10323	1
10324	1
10325	1
10326	1
10327	1
10328	1
10329	1
10330	1
10331	0
10332	1
10333	1
10334	0
10335	0
10336	1
10337	1
10338	1
10339	1
10340	0
10341	1
10342	0
10343	0
10344	1
10345	1
10346	0
10347	0
10348	1
10349	1
10350	1
10351	1
10352	0
10353	1
10354	0
10355	1
10356	0
10357	1
10358	0
10359	1
10360	0
10361	1
10362	0
10363	1
10364	0
10365	1
10366	0
10367	1
10368	0
10369	1
10370	0
10371	1
10372	0
10373	1
10374	0
10375	1
10376	0
10377	1
10378	0
10379	1
10380	1
10381	1
10382	1
10383	1
10384	1
10385	1
10386	1
10387	1
10388	1
10389	1
10390	1
10391	1
10392	1
10393	0
10394	1
10395	1
10396	0
10397	0
10398	1
10399	1
10400	1
10401	1
10402	0
10403	1
10404	0
10405	0
10406	1
10407	1
10408	0
10409	0
10410	1
10411	1
10412	1
10413	1
10414	0
10415	1
10416	0
10417	1
10418	0
10419	1
10420	0
10421	1
10422	0
10423	1
10424	0
10425	1
10426	0
10427	1
10428	0
10429	1
10430	0
10431	1
10432	0
10433	1
10434	0
10435	1
10436	0
10437	1
10438	0
10439	1
10440	0
10441	1
10442	1
10443	1
10444	1
10445	1
10446	1
10447	1
10448	1
10449	1
10450	1
10451	1
10452	1
10453	1
10454	1
10455	0
10456	1
10457	1
10458	0
10459	0
10460	1
10461	1
10462	1
10463	1
10464	0
10465	1
10466	0
10467	0
10468	1
10469	1
10470	0
10471	0
10472	1
10473	1
10474	1
10475	1
10476	0
10477	1
10478	0
10479	1
10480	0
10481	1
10482	0
10483	1
10484	0
10485	1
10486	0
10487	1
10488	0
10489	1
10490	0
10491	1
10492	0
10493	1
10494	0
10495	1
10496	0
10497	1
10498	0
10499	1
10500	0
10501	1
10502	0
10503	1
10504	1
10505	1
10506	1
10507	1
10508	1
10509	1
10510	1
10511	1
10512	1
10513	1
10514	1
10515	1
10516	1
10517	0
10518	1
10519	1
10520	0
10521	0
10522	1
10523	1
10524	1
10525	1
10526	0
10527	1
10528	0
10529	0
10530	1
10531	1
10532	0
10533	0
10534	1
10535	1
10536	1
10537	1
10538	0
10539	1
10540	0
10541	1
10542	0
10543	1
10544	0
10545	1
10546	0
10547	1
10548	0
10549	1
10550	0
10551	1
10552	0
10553	1
10554	0
10555	1
10556	0
10557	1
10558	0
10559	1
10560	0
10561	1
10562	0
10563	1
10564	0
10565	1
10566	1
10567	1
10568	1
10569	1
10570	1
10571	1
10572	1
10573	1
10574	1
10575	1
10576	1
10577	1
10578	1
10579	0
10580	1
10581	1
10582	0
10583	0
10584	1
10585	1
10586	1
10587	1
10588	0
10589	1
10590	0
10591	0
10592	1
10593	1
10594	0
10595	0
10596	1
10597	1
10598	1
10599	1
10600	0
10601	1
10602	0
10603	1
10604	0
10605	1
10606	0
10607	1
10608	0
10609	1
10610	0
10611	1
10612	0
10613	1
10614	0
10615	1
10616	0
10617	1
10618	0
10619	1
10620	0
10621	1
10622	0
10623	1
10624	0
10625	1
10626	0
10627	1
10628	1
10629	1
10630	1
10631	1
10632	1
10633	1
10634	1
10635	1
10636	1
10637	1
10638	1
10639	1
10640	1
10641	0
10642	1
10643	1
10644	0
10645	0
10646	1
10647	1
10648	1
10649	1
10650	0
10651	1
10652	0
10653	0
10654	1
10655	1
10656	0
10657	0
10658	1
10659	1
10660	1
10661	1
10662	0
10663	1
10664	0
10665	1
10666	0
10667	1
10668	0
10669	1
10670	0
10671	1
10672	0
10673	1
10674	0
10675	1
10676	0
10677	1
10678	0
10679	1
10680	0
10681	1
10682	0
10683	1
10684	0
10685	1
10686	0
10687	1
10688	0
10689	1
10690	1
10691	1
10692	1
10693	1
10694	1
10695	1
10696	1
10697	1
10698	1
10699	1
10700	1
10701	1
10702	1
10703	0
10704	1
10705	1
10706	0
10707	0
10708	1
10709	1
10710	1
10711	1
10712	0
10713	1
10714	0
10715	0
10716	1
10717	1
10718	0
10719	0
10720	1
10721	1
10722	1
10723	1
10724	0
10725	1
10726	0
10727	1
10728	0
10729	1
10730	0
10731	1
10732	0
10733	1
10734	0
10735	1
10736	0
10737	1
10738	0
10739	1
10740	0
10741	1
10742	0
10743	1
10744	0
10745	1
10746	0
10747	1
10748	0
10749	1
10750	0
10751	1
10752	1
10753	1
10754	1
10755	1
10756	1
10757	1
10758	1
10759	1
10760	1
10761	1
10762	1
10763	1
10764	1
10765	0
10766	1
10767	1
10768	0
10769	0
10770	1
10771	1
10772	1
10773	1
10774	0
10775	1
10776	0
10777	0
10778	1
10779	1
10780	0
10781	0
10782	1
10783	1
10784	1
10785	1
10786	0
10787	1
10788	0
10789	1
10790	0
10791	1
10792	0
10793	1
10794	0
10795	1
10796	0
10797	1
10798	0
10799	1
10800	0
10801	1
10802	0
10803	1
10804	0
10805	1
10806	0
10807	1
10808	0
10809	1
10810	0
10811	1
10812	0
10813	1
10814	1
10815	1
10816	1
10817	1
10818	1
10819	1
10820	1
10821	1
10822	1
10823	1
10824	1
10825	1
10826	1
10827	0
10828	1
10829	1
10830	0
10831	0
10832	1
10833	1
10834	1
10835	1
10836	0
10837	1
10838	0
10839	0
10840	1
10841	1
10842	0
10843	0
10844	1
10845	1
10846	1
10847	1
10848	0
10849	1
10850	0
10851	1
10852	0
10853	1
10854	0
10855	1
10856	0
10857	1
10858	0
10859	1
10860	0
10861	1
10862	0
10863	1
10864	0
10865	1
10866	0
10867	1
10868	0
10869	1
10870	0
10871	1
10872	0
10873	1
10874	0
10875	1
10876	1
10877	1
10878	1
10879	1
10880	1
10881	1
10882	1
10883	1
10884	1
10885	1
10886	1
10887	1
10888	1
10889	0
10890	1
10891	1
10892	0
10893	0
10894	1
10895	1
10896	1
10897	1
10898	0
10899	1
10900	0
10901	0
10902	1
10903	1
10904	0
10905	0
10906	1
10907	1
10908	1
10909	1
10910	0
10911	1
10912	0
10913	1
10914	0
10915	1
10916	0
10917	1
10918	0
10919	1
10920	0
10921	1
10922	0
10923	1
10924	0
10925	1
10926	0
10927	1
10928	0
10929	1
10930	0
10931	1
10932	0
10933	1
10934	0
10935	1
10936	0
10937	1
10938	1
10939	1
10940	1
10941	1
10942	1
10943	1
10944	1
10945	1
10946	1
10947	1
10948	1
10949	1
10950	1
10951	0
10952	1
10953	1
10954	0
10955	0
10956	1
10957	1
10958	1
10959	1
10960	0
10961	1
10962	0
10963	0
10964	1
10965	1
10966	0
10967	0
10968	1
10969	1
10970	1
10971	1
10972	0
10973	1
10974	0
10975	1
10976	0
10977	1
10978	0
10979	1
10980	0
10981	1
10982	0
10983	1
10984	0
10985	1
10986	0
10987	1
10988	0
10989	1
10990	0
10991	1
10992	0
10993	1
10994	0
10995	1
10996	0
10997	1
10998	0
10999	1
11000	1
11001	1
11002	1
11003	1
11004	1
11005	1
11006	1
11007	1
11008	1
11009	1
11010	1
11011	1
11012	1
11013	0
11014	1
11015	1
11016	0
11017	0
11018	1
11019	1
11020	1
11021	1
11022	0
11023	1
11024	0
11025	0
11026	1
11027	1
11028	0
11029	0
11030	1
11031	1
11032	1
11033	1
11034	0
11035	1
11036	0
11037	1
11038	0
11039	1
11040	0
11041	1
11042	0
11043	1
11044	0
11045	1
11046	0
11047	1
11048	0
11049	1
11050	0
11051	1
11052	0
11053	1
11054	0
11055	1
11056	0
11057	1
11058	0
11059	1
11060	0
11061	1
11062	1
11063	1
11064	1
11065	1
11066	1
11067	1
11068	1
11069	1
11070	1
11071	1
11072	1
11073	1
11074	1
11075	0
11076	1
11077	1
11078	0
11079	0
11080	1
11081	1
11082	1
11083	1
11084	0
11085	1
11086	0
11087	0
11088	1
11089	1
11090	0
11091	0
11092	1
11093	1
11094	1
11095	1
11096	0
11097	1
11098	0
11099	1
11100	0
11101	1
11102	0
11103	1
11104	0
11105	1
11106	0
11107	1
11108	0
11109	1
11110	0
11111	1
11112	0
11113	1
11114	0
11115	1
11116	0
11117	1
11118	0
11119	1
11120	0
11121	1
11122	0
11123	1
11124	1
11125	1
11126	1
11127	1
11128	1
11129	1
11130	1
11131	1
11132	1
11133	1
11134	1
11135	1
11136	1
11137	0
11138	1
11139	1
11140	0
11141	0
11142	1
11143	1
11144	1
11145	1
11146	0
11147	1
11148	0
11149	0
11150	1
11151	1
11152	0
11153	0
11154	1
11155	1
11156	1
11157	1
11158	0
11159	1
11160	0
11161	1
11162	0
11163	1
11164	0
11165	1
11166	0
11167	1
11168	0
11169	1
11170	0
11171	1
11172	0
11173	1
11174	0
11175	1
11176	0
11177	1
11178	0
11179	1
11180	0
11181	1
11182	0
11183	1
11184	0
11185	1
11186	1
11187	1
11188	1
11189	1
11190	1
11191	1
11192	1
11193	1
11194	1
11195	1
11196	1
11197	1
11198	1
11199	0
11200	1
11201	1
11202	0
11203	0
11204	1
11205	1
11206	1
11207	1
11208	0
11209	1
11210	0
11211	0
11212	1
11213	1
11214	0
11215	0
11216	1
11217	1
11218	1
11219	1
11220	0
11221	1
11222	0
11223	1
11224	0
11225	1
11226	0
11227	1
11228	0
11229	1
11230	0
11231	1
11232	0
11233	1
11234	0
11235	1
11236	0
11237	1
11238	0
11239	1
11240	0
11241	1
11242	0
11243	1
11244	0
11245	1
11246	0
11247	1
11248	1
11249	1
11250	1
11251	1
11252	1
11253	1
11254	1
11255	1
11256	1
11257	1
11258	1
11259	1
11260	1
11261	0
11262	1
11263	1
11264	0
11265	0
11266	1
11267	1
11268	1
11269	1
11270	0
11271	1
11272	0
11273	0
11274	1
11275	1
11276	0
11277	0
11278	1
11279	1
11280	1
11281	1
11282	0
11283	1
11284	0
11285	1
11286	0
11287	1
11288	0
11289	1
11290	0
11291	1
11292	0
11293	1
11294	0
11295	1
11296	0
11297	1
11298	0
11299	1
11300	0
11301	1
11302	0
11303	1
11304	0
11305	1
11306	0
11307	1
11308	0
11309	1
11310	1
11311	1
11312	1
11313	1
11314	1
11315	1
11316	1
11317	1
11318	1
11319	1
11320	1
11321	1
11322	1
11323	0
11324	1
11325	1
11326	0
11327	0
11328	1
11329	1
11330	1
11331	1
11332	0
11333	1
11334	0
11335	0
11336	1
11337	1
11338	0
11339	0
11340	1
11341	1
11342	1
11343	1
11344	0
11345	1
11346	0
11347	1
11348	0
11349	1
11350	0
11351	1
11352	0
11353	1
11354	0
11355	1
11356	0
11357	1
11358	0
11359	1
11360	0
11361	1
11362	0
11363	1
11364	0
11365	1
11366	0
11367	1
11368	0
11369	1
11370	0
11371	1
11372	1
11373	1
11374	1
11375	1
11376	1
11377	1
11378	1
11379	1
11380	1
11381	1
11382	1
11383	1
11384	1
11385	0
11386	1
11387	1
11388	0
11389	0
11390	1
11391	1
11392	1
11393	1
11394	0
11395	1
11396	0
11397	0
11398	1
11399	1
11400	0
11401	0
11402	1
11403	1
11404	1
11405	1
11406	0
11407	1
11408	0
11409	1
11410	0
11411	1
11412	0
11413	1
11414	0
11415	1
11416	0
11417	1
11418	0
11419	1
11420	0
11421	1
11422	0
11423	1
11424	0
11425	1
11426	0
11427	1
11428	0
11429	1
11430	0
11431	1
11432	0
11433	1
11434	1
11435	1
11436	1
11437	1
11438	1
11439	1
11440	1
11441	1
11442	1
11443	1
11444	1
11445	1
11446	1
11447	0
11448	1
11449	1
11450	0
11451	0
11452	1
11453	1
11454	1
11455	1
11456	0
11457	1
11458	0
11459	0
11460	1
11461	1
11462	0
11463	0
11464	1
11465	1
11466	1
11467	1
11468	0
11469	1
11470	0
11471	1
11472	0
11473	1
11474	0
11475	1
11476	0
11477	1
11478	0
11479	1
11480	0
11481	1
11482	0
11483	1
11484	0
11485	1
11486	0
11487	1
11488	0
11489	1
11490	0
11491	1
11492	0
11493	1
11494	0
11495	1
11496	1
11497	1
11498	1
11499	1
11500	1
11501	1
11502	1
11503	1
11504	1
11505	1
11506	1
11507	1
11508	1
11509	0
11510	1
11511	1
11512	0
11513	0
11514	1
11515	1
11516	1
11517	1
11518	0
11519	1
11520	0
11521	0
11522	1
11523	1
11524	0
11525	0
11526	1
11527	1
11528	1
11529	1
11530	0
11531	1
11532	0
11533	1
11534	0
11535	1
11536	0
11537	1
11538	0
11539	1
11540	0
11541	1
11542	0
11543	1
11544	0
11545	1
11546	0
11547	1
11548	0
11549	1
11550	0
11551	1
11552	0
11553	1
11554	0
11555	1
11556	0
11557	1
11558	1
11559	1
11560	1
11561	1
11562	1
11563	1
11564	1
11565	1
11566	1
11567	1
11568	1
11569	1
11570	1
11571	0
11572	1
11573	1
11574	0
11575	0
11576	1
11577	1
11578	1
11579	1
11580	0
11581	1
11582	0
11583	0
11584	1
11585	1
11586	0
11587	0
11588	1
11589	1
11590	1
11591	1
11592	0
11593	1
11594	0
11595	1
11596	0
11597	1
11598	0
11599	1
11600	0
11601	1
11602	0
11603	1
11604	0
11605	1
11606	0
11607	1
11608	0
11609	1
11610	0
11611	1
11612	0
11613	1
11614	0
11615	1
11616	0
11617	1
11618	0
11619	1
11620	1
11621	1
11622	1
11623	1
11624	1
11625	1
11626	1
11627	1
11628	1
11629	1
11630	1
11631	1
11632	1
11633	0
11634	1
11635	1
11636	0
11637	0
11638	1
11639	1
11640	1
11641	1
11642	0
11643	1
11644	0
11645	0
11646	1
11647	1
11648	0
11649	0
11650	1
11651	1
11652	1
11653	1
11654	0
11655	1
11656	0
11657	1
11658	0
11659	1
11660	0
11661	1
11662	0
11663	1
11664	0
11665	1
11666	0
11667	1
11668	0
11669	1
11670	0
11671	1
11672	0
11673	1
11674	0
11675	1
11676	0
11677	1
11678	0
11679	1
11680	0
11681	1
11682	1
11683	1
11684	1
11685	1
11686	1
11687	1
11688	1
11689	1
11690	1
11691	1
11692	1
11693	1
11694	1
11695	0
11696	1
11697	1
11698	0
11699	0
11700	1
11701	1
11702	1
11703	1
11704	0
11705	1
11706	0
11707	0
11708	1
11709	1
11710	0
11711	0
11712	1
11713	1
11714	1
11715	1
11716	0
11717	1
11718	0
11719	1
11720	0
11721	1
11722	0
11723	1
11724	0
11725	1
11726	0
11727	1
11728	0
11729	1
11730	0
11731	1
11732	0
11733	1
11734	0
11735	1
11736	0
11737	1
11738	0
11739	1
11740	0
11741	1
11742	0
11743	1
11744	1
11745	1
11746	1
11747	1
11748	1
11749	1
11750	1
11751	1
11752	1
11753	1
11754	1
11755	1
11756	1
11757	0
11758	1
11759	1
11760	0
11761	0
11762	1
11763	1
11764	1
11765	1
11766	0
11767	1
11768	0
11769	0
11770	1
11771	1
11772	0
11773	0
11774	1
11775	1
11776	1
11777	1
11778	0
11779	1
11780	0
11781	1
11782	0
11783	1
11784	0
11785	1
11786	0
11787	1
11788	0
11789	1
11790	0
11791	1
11792	0
11793	1
11794	0
11795	1
11796	0
11797	1
11798	0
11799	1
11800	0
11801	1
11802	0
11803	1
11804	0
11805	1
11806	1
11807	1
11808	1
11809	1
11810	1
11811	1
11812	1
11813	1
11814	1
11815	1
11816	1
11817	1
11818	1
11819	0
11820	1
11821	1
11822	0
11823	0
11824	1
11825	1
11826	1
11827	1
11828	0
11829	1
11830	0
11831	0
11832	1
11833	1
11834	0
11835	0
11836	1
11837	1
11838	1
11839	1
11840	0
11841	1
11842	0
11843	1
11844	0
11845	1
11846	0
11847	1
11848	0
11849	1
11850	0
11851	1
11852	0
11853	1
11854	0
11855	1
11856	0
11857	1
11858	0
11859	1
11860	0
11861	1
11862	0
11863	1
11864	0
11865	1
11866	0
11867	1
11868	1
11869	1
11870	1
11871	1
11872	1
11873	1
11874	1
11875	1
11876	1
11877	1
11878	1
11879	1
11880	1
11881	0
11882	1
11883	1
11884	0
11885	0
11886	1
11887	1
11888	1
11889	1
11890	0
11891	1
11892	0
11893	0
11894	1
11895	1
11896	0
11897	0
11898	1
11899	1
11900	1
11901	1
11902	0
11903	1
11904	0
11905	1
11906	0
11907	1
11908	0
11909	1
11910	0
11911	1
11912	0
11913	1
11914	0
11915	1
11916	0
11917	1
11918	0
11919	1
11920	0
11921	1
11922	0
11923	1
11924	0
11925	1
11926	0
11927	1
11928	0
11929	1
11930	1
11931	1
11932	1
11933	1
11934	1
11935	1
11936	1
11937	1
11938	1
11939	1
11940	1
11941	1
11942	1
11943	0
11944	1
11945	1
11946	0
11947	0
11948	1
11949	1
11950	1
11951	1
11952	0
11953	1
11954	0
11955	0
11956	1
11957	1
11958	0
11959	0
11960	1
11961	1
11962	1
11963	1
11964	0
11965	1
11966	0
11967	1
11968	0
11969	1
11970	0
11971	1
11972	0
11973	1
11974	0
11975	1
11976	0
11977	1
11978	0
11979	1
11980	0
11981	1
11982	0
11983	1
11984	0
11985	1
11986	0
11987	1
11988	0
11989	1
11990	0
11991	1
11992	1
11993	1
11994	1
11995	1
11996	1
11997	1
11998	1
11999	1
12000	1
12001	1
12002	1
12003	1
12004	1
12005	0
12006	1
12007	1
12008	0
12009	0
12010	1
12011	1
12012	1
12013	1
12014	0
12015	1
12016	0
12017	0
12018	1
12019	1
12020	0
12021	0
12022	1
12023	1
12024	1
12025	1
12026	0
12027	1
12028	0
12029	1
12030	0
12031	1
12032	0
12033	1
12034	0
12035	1
12036	0
12037	1
12038	0
12039	1
12040	0
12041	1
12042	0
12043	1
12044	0
12045	1
12046	0
12047	1
12048	0
12049	1
12050	0
12051	1
12052	0
12053	1
12054	1
12055	1
12056	1
12057	1
12058	1
12059	1
12060	1
12061	1
12062	1
12063	1
12064	1
12065	1
12066	1
12067	0
12068	1
12069	1
12070	0
12071	0
12072	1
12073	1
12074	1
12075	1
12076	0
12077	1
12078	0
12079	0
12080	1
12081	1
12082	0
12083	0
12084	1
12085	1
12086	1
12087	1
12088	0
12089	1
12090	0
12091	1
12092	0
12093	1
12094	0
12095	1
12096	0
12097	1
12098	0
12099	1
12100	0
12101	1
12102	0
12103	1
12104	0
12105	1
12106	0
12107	1
12108	0
12109	1
12110	0
12111	1
12112	0
12113	1
12114	0
12115	1
12116	1
12117	1
12118	1
12119	1
12120	1
12121	1
12122	1
12123	1
12124	1
12125	1
12126	1
12127	1
12128	1
12129	0
12130	1
12131	1
12132	0
12133	0
12134	1
12135	1
12136	1
12137	1
12138	0
12139	1
12140	0
12141	0
12142	1
12143	1
12144	0
12145	0
12146	1
12147	1
12148	1
12149	1
12150	0
12151	1
12152	0
12153	1
12154	0
12155	1
12156	0
12157	1
12158	0
12159	1
12160	0
12161	1
12162	0
12163	1
12164	0
12165	1
12166	0
12167	1
12168	0
12169	1
12170	0
12171	1
12172	0
12173	1
12174	0
12175	1
12176	0
12177	1
12178	1
12179	1
12180	1
12181	1
12182	1
12183	1
12184	1
12185	1
12186	1
12187	1
12188	1
12189	1
12190	1
12191	0
12192	1
12193	1
12194	0
12195	0
12196	1
12197	1
12198	1
12199	1
12200	0
12201	1
12202	0
12203	0
12204	1
12205	1
12206	0
12207	0
12208	1
12209	1
12210	1
12211	1
12212	0
12213	1
12214	0
12215	1
12216	0
12217	1
12218	0
12219	1
12220	0
12221	1
12222	0
12223	1
12224	0
12225	1
12226	0
12227	1
12228	0
12229	1
12230	0
12231	1
12232	0
12233	1
12234	0
12235	1
12236	0
12237	1
12238	0
12239	1
12240	1
12241	1
12242	1
12243	1
12244	1
12245	1
12246	1
12247	1
12248	1
12249	1
12250	1
12251	1
12252	1
12253	0
12254	1
12255	1
12256	0
12257	0
12258	1
12259	1
12260	1
12261	1
12262	0
12263	1
12264	0
12265	0
12266	1
12267	1
12268	0
12269	0
12270	1
12271	1
12272	1
12273	1
12274	0
12275	1
12276	0
12277	1
12278	0
12279	1
12280	0
12281	1
12282	0
12283	1
12284	0
12285	1
12286	0
12287	1
12288	0
12289	1
12290	0
12291	1
12292	0
12293	1
12294	0
12295	1
12296	0
12297	1
12298	0
12299	1
12300	0
12301	1
12302	1
12303	1
12304	1
12305	1
12306	1
12307	1
12308	1
12309	1
12310	1
12311	1
12312	1
12313	1
12314	1
12315	0
12316	1
12317	1
12318	0
12319	0
12320	1
12321	1
12322	1
12323	1
12324	0
12325	1
12326	0
12327	0
12328	1
12329	1
12330	0
12331	0
12332	1
12333	1
12334	1
12335	1
12336	0
12337	1
12338	0
12339	1
12340	0
12341	1
12342	0
12343	1
12344	0
12345	1
12346	0
12347	1
12348	0
12349	1
12350	0
12351	1
12352	0
12353	1
12354	0
12355	1
12356	0
12357	1
12358	0
12359	1
12360	0
12361	1
12362	0
12363	1
12364	1
12365	1
12366	1
12367	1
12368	1
12369	1
12370	1
12371	1
12372	1
12373	1
12374	1
12375	1
12376	1
12377	0
12378	1
12379	1
12380	0
12381	0
12382	1
12383	1
12384	1
12385	1
12386	0
12387	1
12388	0
12389	0
12390	1
12391	1
12392	0
12393	0
12394	1
12395	1
12396	1
12397	1
12398	0
12399	1
12400	0
12401	1
12402	0
12403	1
12404	0
12405	1
12406	0
12407	1
12408	0
12409	1
12410	0
12411	1
12412	0
12413	1
12414	0
12415	1
12416	0
12417	1
12418	0
12419	1
12420	0
12421	1
12422	0
12423	1
12424	0
12425	1
12426	1
12427	1
12428	1
12429	1
12430	1
12431	1
12432	1
12433	1
12434	1
12435	1
12436	1
12437	1
12438	1
12439	0
12440	1
12441	1
12442	0
12443	0
12444	1
12445	1
12446	1
12447	1
12448	0
12449	1
12450	0
12451	0
12452	1
12453	1
12454	0
12455	0
12456	1
12457	1
12458	1
12459	1
12460	0
12461	1
12462	0
12463	1
12464	0
12465	1
12466	0
12467	1
12468	0
12469	1
12470	0
12471	1
12472	0
12473	1
12474	0
12475	1
12476	0
12477	1
12478	0
12479	1
12480	0
12481	1
12482	0
12483	1
12484	0
12485	1
12486	0
12487	1
12488	1
12489	1
12490	1
12491	1
12492	1
12493	1
12494	1
12495	1
12496	1
12497	1
12498	1
12499	1
12500	1
12501	0
12502	1
12503	1
12504	0
12505	0
12506	1
12507	1
12508	1
12509	1
12510	0
12511	1
12512	0
12513	0
12514	1
12515	1
12516	0
12517	0
12518	1
12519	1
12520	1
12521	1
12522	0
12523	1
12524	0
12525	1
12526	0
12527	1
12528	0
12529	1
12530	0
12531	1
12532	0
12533	1
12534	0
12535	1
12536	0
12537	1
12538	0
12539	1
12540	0
12541	1
12542	0
12543	1
12544	0
12545	1
12546	0
12547	1
12548	0
12549	1
12550	1
12551	1
12552	1
12553	1
12554	1
12555	1
12556	1
12557	1
12558	1
12559	1
12560	1
12561	1
12562	1
12563	0
12564	1
12565	1
12566	0
12567	0
12568	1
12569	1
12570	1
12571	1
12572	0
12573	1
12574	0
12575	0
12576	1
12577	1
12578	0
12579	0
12580	1
12581	1
12582	1
12583	1
12584	0
12585	1
12586	0
12587	1
12588	0
12589	1
12590	0
12591	1
12592	0
12593	1
12594	0
12595	1
12596	0
12597	1
12598	0
12599	1
12600	0
12601	1
12602	0
12603	1
12604	0
12605	1
12606	0
12607	1
12608	0
12609	1
12610	0
12611	1
12612	1
12613	1
12614	1
12615	1
12616	1
12617	1
12618	1
12619	1
12620	1
12621	1
12622	1
12623	1
12624	1
12625	0
12626	1
12627	1
12628	0
12629	0
12630	1
12631	1
12632	1
12633	1
12634	0
12635	1
12636	0
12637	0
12638	1
12639	1
12640	0
12641	0
12642	1
12643	1
12644	1
12645	1
12646	0
12647	1
12648	0
12649	1
12650	0
12651	1
12652	0
12653	1
12654	0
12655	1
12656	0
12657	1
12658	0
12659	1
12660	0
12661	1
12662	0
12663	1
12664	0
12665	1
12666	0
12667	1
12668	0
12669	1
12670	0
12671	1
12672	0
